run,train_size,Loss,Accuracy
0,40,1.5919158458709717,0.925
0,80,1.5846798419952393,0.8625
0,120,1.5719660520553589,0.8916666666666667
0,160,1.4940423965454102,0.96875
0,200,1.5823507606983185,0.96
0,240,1.519951730966568,0.9666666666666667
0,280,1.5087789058685304,0.9607142857142857
0,320,1.5579179525375366,0.9375
0,360,1.5105974078178406,0.9694444444444444
0,400,1.5003475631986345,0.97
0,440,1.5178445066724504,0.9659090909090909
0,480,1.5100306272506714,0.9666666666666667
0,520,1.5507967604531183,0.9461538461538461
0,560,1.5162327819400363,0.9589285714285715
0,600,1.5334519863128662,0.9583333333333334
0,640,1.528241229057312,0.9640625
0,680,1.5147781697186558,0.9661764705882353
0,720,1.5180471042792003,0.9625
0,760,1.527027279138565,0.9539473684210527
0,800,1.5158603191375732,0.9625
0,840,1.5195021969931466,0.9535714285714286
0,880,1.5316980140549796,0.9477272727272728
0,920,1.5231983025868734,0.9576086956521739
0,960,1.5217071056365967,0.9604166666666667
0,1000,1.5179855898022652,0.96
0,1040,1.531127277542563,0.9528846153846153
0,1080,1.516681201317731,0.9555555555555556
0,1120,1.5242303609848022,0.9625
0,1160,1.5186907178477238,0.9551724137931035
0,1200,1.5283396934208118,0.9525
0,1240,1.515726673603058,0.9620967741935483
0,1280,1.5154823064804077,0.9609375
0,1320,1.5187718414124989,0.9643939393939394
0,1360,1.5242669690739026,0.9610294117647059
0,1400,1.522535432468761,0.9628571428571429
0,1440,1.5331877625506858,0.95
0,1480,1.5392522712548573,0.9554054054054054
0,1520,1.511168008049329,0.9651315789473685
0,1560,1.533522639274597,0.9538461538461539
0,1600,1.5210464429855346,0.956875
0,1640,1.526851278084975,0.9548780487804878
0,1680,1.533212048036081,0.9470238095238095
0,1720,1.5381595602741949,0.9494186046511628
0,1760,1.523473641702107,0.9585227272727272
0,1800,1.5270306776309837,0.955
0,1840,1.5281554994911983,0.9527173913043478
0,1880,1.5272873481114706,0.9547872340425532
0,1920,1.528316819667816,0.9557291666666666
0,1960,1.5277309110087733,0.9540816326530612
0,2000,1.5282151065766811,0.953
1,40,1.5981923341751099,0.925
1,80,1.6621012091636658,0.925
1,120,1.5250086784362793,0.9833333333333333
1,160,1.5728291670481365,0.9
1,200,1.5448159277439117,0.975
1,240,1.525024801492691,0.9666666666666667
1,280,1.503564476966858,0.9821428571428571
1,320,1.4943005084991454,0.978125
1,360,1.5075456500053406,0.9666666666666667
1,400,1.5286791324615479,0.965
1,440,1.5147255488804408,0.975
1,480,1.498887062072754,0.9770833333333333
1,520,1.501186278131273,0.9673076923076923
1,560,1.5024103191163805,0.9696428571428571
1,600,1.5174078226089478,0.9666666666666667
1,640,1.5231804728507996,0.9671875
1,680,1.5148223421790383,0.9632352941176471
1,720,1.5086141725381215,0.9638888888888889
1,760,1.5196772813796997,0.9592105263157895
1,800,1.5296514401069055,0.96375
1,840,1.5739828263010298,0.9285714285714286
1,880,1.5274809684072221,0.9579545454545455
1,920,1.5239906311035156,0.9554347826086956
1,960,1.5222669204076131,0.965625
1,1000,1.5266773998737335,0.959
1,1040,1.5209029141594381,0.9586538461538462
1,1080,1.5126610433354097,0.9592592592592593
1,1120,1.5188740028275385,0.9571428571428572
1,1160,1.5282696171810752,0.9525862068965517
1,1200,1.5152694990760402,0.9625
1,1240,1.533116340637207,0.9556451612903226
1,1280,1.5217057466506958,0.95546875
1,1320,1.518461199033828,0.9583333333333334
1,1360,1.5191908803853122,0.9595588235294118
1,1400,1.5247290838848462,0.9564285714285714
1,1440,1.517317922218986,0.9548611111111112
1,1480,1.5228568017482758,0.956081081081081
1,1520,1.5268077353636424,0.9532894736842106
1,1560,1.5307062244415284,0.95
1,1600,1.521053991317749,0.955625
1,1640,1.5316218412839449,0.9548780487804878
1,1680,1.5436987302921437,0.9470238095238095
1,1720,1.5219256348080106,0.9523255813953488
1,1760,1.529403648206166,0.9585227272727272
1,1800,1.5156818340564597,0.96
1,1840,1.522755162469272,0.9521739130434783
1,1880,1.5227311650911968,0.9515957446808511
1,1920,1.5281025091807048,0.9557291666666666
1,1960,1.5430558266178254,0.9392857142857143
1,2000,1.5328877605497837,0.9465
2,40,1.5492421388626099,0.925
2,80,1.5993282198905945,0.9125
2,120,1.5455241799354553,0.95
2,160,1.5381661653518677,0.925
2,200,1.5545009672641754,0.95
2,240,1.5052387416362762,0.9708333333333333
2,280,1.5055368185043334,0.9714285714285714
2,320,1.5223917961120605,0.95
2,360,1.6048841675122578,0.8722222222222222
2,400,1.516776544707162,0.9675
2,440,1.5102640220097132,0.975
2,480,1.505521073937416,0.96875
2,520,1.5673799514770508,0.9576923076923077
2,560,1.5211331844329834,0.9714285714285714
2,600,1.5158210158348084,0.9616666666666667
2,640,1.5123722195625304,0.9640625
2,680,1.5055483904751865,0.9647058823529412
2,720,1.5335161785284679,0.9541666666666667
2,760,1.5162611107031505,0.9618421052631579
2,800,1.5272662181120653,0.95875
2,840,1.5246406878743852,0.9583333333333334
2,880,1.519606556211199,0.9636363636363636
2,920,1.529246711730957,0.9619565217391305
2,960,1.5208513577779135,0.9583333333333334
2,1000,1.5456735417246819,0.939
2,1040,1.5279439266990213,0.9538461538461539
2,1080,1.5190176052205704,0.950925925925926
2,1120,1.5191697544521756,0.9625
