run,train_size,Loss,Accuracy
0,40,1.5683900117874146,0.95
0,80,1.6446321606636047,0.7875
0,120,1.620740294456482,0.8333333333333334
0,160,1.662421464920044,0.80625
0,200,1.5800479650497437,0.845
0,240,1.7098487615585327,0.7541666666666667
0,280,1.568631887435913,0.9035714285714286
0,320,1.77677583694458,0.684375
0,360,1.5201813379923503,0.9555555555555556
0,400,1.552211846624102,0.9225
0,440,1.5375889369419642,0.9295454545454546
0,480,1.5113322138786316,0.95625
0,520,1.5398549636205037,0.9230769230769231
0,560,1.5376432471805148,0.9357142857142857
0,600,1.5333722591400147,0.935
0,640,1.5097101092338563,0.9515625
0,680,1.5240811651403254,0.9558823529411765
0,720,1.5146389802296956,0.9638888888888889
0,760,1.5228824416796367,0.9565789473684211
0,800,1.5070707339506884,0.9625
0,840,1.4987821408680506,0.9678571428571429
0,880,1.5185606224196297,0.9579545454545455
0,920,1.5082229534784952,0.9565217391304348
0,960,1.5269319057464599,0.934375
0,1000,1.492612436413765,0.975
0,1040,1.4981758734759163,0.9711538461538461
0,1080,1.489459009731517,0.975925925925926
0,1120,1.4990887973043654,0.9678571428571429
0,1160,1.5046840278725875,0.9560344827586207
0,1200,1.5019967869708413,0.9633333333333334
0,1240,1.484596049785614,0.9814516129032258
0,1280,1.4750414311885833,0.9890625
0,1320,1.4955812862941198,0.9681818181818181
0,1360,1.489541687748649,0.9735294117647059
0,1400,1.4848382581364026,0.9771428571428571
0,1440,1.4918777890827344,0.9708333333333333
0,1480,1.4811303665240605,0.9837837837837838
0,1520,1.482303410768509,0.9802631578947368
0,1560,1.4747508668899536,0.9878205128205129
0,1600,1.4923557233810425,0.975
0,1640,1.4753415080217214,0.9926829268292683
0,1680,1.4847360054651897,0.9791666666666666
0,1720,1.483466143961306,0.9825581395348837
0,1760,1.4889285479273116,0.975
0,1800,1.4861975990492722,0.9772222222222222
0,1840,1.4854252872795894,0.9777173913043479
0,1880,1.4866700371106465,0.9781914893617021
0,1920,1.496685759226481,0.9677083333333333
0,1960,1.479644202416943,0.9872448979591837
0,2000,1.5095156766474247,0.9545
1,40,1.5395640134811401,0.925
1,80,1.7035067677497864,0.8375
1,120,1.5363588333129883,0.9583333333333334
1,160,1.6016019980112712,0.84375
1,200,1.9025569558143616,0.575
1,240,1.6109899282455444,0.8916666666666667
1,280,1.5655756950378419,0.9071428571428571
1,320,1.854900860786438,0.60625
1,360,1.6198790868123372,0.8527777777777777
1,400,1.880793673651559,0.59
1,440,1.6067834070750646,0.8681818181818182
1,480,1.873260259628296,0.5770833333333333
1,520,1.8951785564422607,0.5461538461538461
1,560,1.5203204154968262,0.9660714285714286
1,600,1.9231300473213195,0.535
1,640,1.5374117851257325,0.934375
1,680,1.9574576724659314,0.5029411764705882
1,720,1.5044468243916829,0.9736111111111111
1,760,1.5485908687114716,0.9328947368421052
1,800,1.517180901307326,0.94875
1,840,1.5315597908837455,0.955952380952381
1,880,1.4897378938538688,0.9818181818181818
1,920,1.4982059876124063,0.967391304347826
1,960,1.4908126751581827,0.9802083333333333
1,1000,1.5069273337721825,0.969
1,1040,1.524842381477356,0.95
1,1080,1.500892681234023,0.9768518518518519
1,1120,1.4940129982100592,0.98125
1,1160,1.493506255902742,0.9818965517241379
1,1200,1.5016819489629645,0.9708333333333333
1,1240,1.4827686369419097,0.9862903225806452
