run,train_size,Loss,Accuracy
0,40,2.191938877105713,92.5
0,80,2.223524332046509,56.25
0,120,2.2136430740356445,70.0
0,160,2.2027816772460938,80.625
0,200,2.195892810821533,86.5
0,240,2.192919969558716,89.16666666666667
0,280,2.192718982696533,84.28571428571429
0,320,2.190113067626953,91.25
0,360,2.186467170715332,91.66666666666667
0,400,2.187481641769409,89.5
0,440,2.1837892532348633,91.81818181818181
0,480,2.182706356048584,95.0
0,520,2.182600259780884,93.07692307692308
0,560,2.1794285774230957,95.53571428571429
0,600,2.1801791191101074,95.0
0,640,2.1798293590545654,95.78125
0,680,2.179351329803467,95.44117647058823
0,720,2.181919813156128,95.13888888888889
0,760,2.178483724594116,96.3157894736842
0,800,2.180169105529785,95.5
0,840,2.1797666549682617,94.64285714285714
0,880,2.1794188022613525,95.9090909090909
0,920,2.18192720413208,95.43478260869566
0,960,2.1797890663146973,96.25
0,1000,2.1804935932159424,96.4
0,1040,2.1803977489471436,95.86538461538461
0,1080,2.1801226139068604,96.20370370370371
0,1120,2.1795990467071533,96.16071428571429
0,1160,2.18251371383667,94.65517241379311
0,1200,2.1808114051818848,96.25
0,1240,2.1807408332824707,95.96774193548387
0,1280,2.1866116523742676,91.484375
0,1320,2.181546688079834,95.83333333333333
0,1360,2.1826775074005127,96.1029411764706
0,1400,2.1793859004974365,96.57142857142857
0,1440,2.18178391456604,96.31944444444444
0,1480,2.18232798576355,94.86486486486487
0,1520,2.1797804832458496,96.38157894736842
0,1560,2.17987060546875,96.15384615384616
0,1600,2.180124521255493,95.6875
0,1640,2.1825225353240967,95.85365853658537
0,1680,2.179642915725708,96.42857142857143
0,1720,2.1795191764831543,96.16279069767442
0,1760,2.1816787719726562,96.25
0,1800,2.182915687561035,95.77777777777777
0,1840,2.182053327560425,96.41304347826087
0,1880,2.181922435760498,95.15957446808511
0,1920,2.1818110942840576,95.83333333333333
0,1960,2.201655626296997,96.3265306122449
0,2000,2.181053876876831,95.8
1,40,2.187725305557251,92.5
1,80,2.229787826538086,52.5
1,120,2.2075202465057373,73.33333333333333
1,160,2.187638759613037,95.0
1,200,2.187680721282959,88.0
1,240,2.19439435005188,86.25
1,280,2.1835639476776123,92.14285714285714
1,320,2.1849300861358643,92.5
1,360,2.1864423751831055,93.33333333333333
1,400,2.1848933696746826,91.25
1,440,2.1857001781463623,89.77272727272727
1,480,2.181210517883301,93.95833333333333
1,520,2.1816089153289795,94.42307692307692
1,560,2.181546926498413,95.17857142857143
1,600,2.183307409286499,94.83333333333333
1,640,2.183276891708374,94.21875
1,680,2.181248188018799,94.70588235294117
1,720,2.1815381050109863,95.13888888888889
1,760,2.1828298568725586,94.86842105263158
1,800,2.1817071437835693,94.0
1,840,2.1860384941101074,92.85714285714286
1,880,2.1801345348358154,95.45454545454545
1,920,2.18129563331604,95.54347826086956
1,960,2.1836369037628174,95.83333333333333
1,1000,2.1797094345092773,95.8
1,1040,2.178868055343628,96.34615384615384
1,1080,2.1844828128814697,96.29629629629629
1,1120,2.1822564601898193,96.42857142857143
1,1160,2.181645154953003,95.08620689655173
1,1200,2.1820948123931885,96.5
1,1240,2.18061900138855,95.64516129032258
1,1280,2.179258346557617,96.40625
1,1320,2.1792752742767334,96.51515151515152
1,1360,2.1825692653656006,96.61764705882354
1,1400,2.179633378982544,96.14285714285714
1,1440,2.1802611351013184,96.31944444444444
1,1480,2.1798255443573,96.28378378378379
1,1520,2.1792550086975098,96.51315789473684
1,1560,2.1809871196746826,95.44871794871794
1,1600,2.1819369792938232,95.4375
1,1640,2.1800975799560547,96.03658536585365
1,1680,2.1818156242370605,96.48809523809524
1,1720,2.1807451248168945,95.52325581395348
1,1760,2.1819207668304443,96.25
1,1800,2.1845812797546387,95.83333333333333
1,1840,2.179121255874634,96.1413043478261
1,1880,2.1855554580688477,95.69148936170212
1,1920,2.1823318004608154,95.46875
1,1960,2.1796319484710693,95.91836734693878
1,2000,2.1806740760803223,95.7
2,40,2.200293779373169,82.5
2,80,2.190060615539551,92.5
2,120,2.2280311584472656,55.0
2,160,2.187304973602295,90.0
2,200,2.210338830947876,78.0
2,240,2.195162296295166,88.75
2,280,2.1955726146698,84.28571428571429
2,320,2.189382791519165,91.5625
2,360,2.181659460067749,96.11111111111111
2,400,2.183958053588867,93.5
2,440,2.1838059425354004,95.9090909090909
2,480,2.186793088912964,94.58333333333333
2,520,2.185945510864258,94.42307692307692
2,560,2.1860363483428955,91.42857142857143
2,600,2.1839802265167236,93.33333333333333
2,640,2.1879513263702393,89.84375
2,680,2.1825337409973145,93.52941176470588
2,720,2.186331272125244,91.94444444444444
2,760,2.1847774982452393,93.55263157894737
2,800,2.1807894706726074,94.625
2,840,2.181166887283325,94.88095238095238
2,880,2.1822900772094727,95.11363636363636
2,920,2.180665969848633,95.21739130434783
2,960,2.1844093799591064,96.25
2,1000,2.181624174118042,95.6
2,1040,2.180982828140259,95.86538461538461
2,1080,2.1811466217041016,96.20370370370371
2,1120,2.1801512241363525,96.42857142857143
2,1160,2.1805646419525146,95.77586206896552
2,1200,2.17973256111145,95.83333333333333
2,1240,2.1802117824554443,96.12903225806451
2,1280,2.181236982345581,96.796875
2,1320,2.178853988647461,96.5909090909091
2,1360,2.181549072265625,96.02941176470588
2,1400,2.1795384883880615,95.5
2,1440,2.179391384124756,95.76388888888889
2,1480,2.180457830429077,95.94594594594595
2,1520,2.1805920600891113,96.11842105263158
2,1560,2.179870128631592,96.21794871794872
2,1600,2.1817498207092285,96.5
2,1640,2.182251453399658,95.97560975609755
2,1680,2.1795055866241455,96.19047619047619
2,1720,2.183363914489746,95.34883720930233
2,1760,2.1851284503936768,95.9090909090909
2,1800,2.182515859603882,96.05555555555556
2,1840,2.1806557178497314,96.95652173913044
2,1880,2.184821367263794,95.58510638297872
2,1920,2.181546926498413,96.30208333333333
2,1960,2.184267282485962,96.4795918367347
2,2000,2.1797566413879395,96.65
3,40,2.1983447074890137,92.5
3,80,2.2065248489379883,77.5
3,120,2.1940603256225586,85.83333333333333
3,160,2.201651096343994,83.75
3,200,2.1955888271331787,84.5
3,240,2.200360059738159,80.83333333333333
3,280,2.1952526569366455,84.28571428571429
3,320,2.195063829421997,83.4375
3,360,2.192047119140625,87.22222222222223
3,400,2.1908345222473145,87.75
3,440,2.1887166500091553,89.54545454545455
3,480,2.1864609718322754,90.41666666666667
3,520,2.18794322013855,90.96153846153847
3,560,2.1864120960235596,91.25
3,600,2.1870956420898438,90.83333333333333
3,640,2.185117483139038,92.5
3,680,2.186960458755493,93.97058823529412
3,720,2.182166576385498,93.05555555555556
3,760,2.181859254837036,93.28947368421052
3,800,2.18144154548645,94.5
3,840,2.1844043731689453,93.69047619047619
3,880,2.182408094406128,94.54545454545455
3,920,2.1840243339538574,94.1304347826087
3,960,2.1806416511535645,94.79166666666667
3,1000,2.1868648529052734,94.4
3,1040,2.182584285736084,93.46153846153847
3,1080,2.181811571121216,93.79629629629629
3,1120,2.1819512844085693,94.19642857142857
3,1160,2.1848719120025635,94.13793103448276
3,1200,2.1835150718688965,94.58333333333333
3,1240,2.1808278560638428,94.43548387096774
3,1280,2.180341958999634,95.3125
3,1320,2.1822259426116943,94.84848484848484
3,1360,2.185492753982544,94.11764705882354
3,1400,2.180715322494507,94.5
3,1440,2.183790922164917,94.51388888888889
3,1480,2.181392192840576,94.79729729729729
3,1520,2.181087017059326,95.59210526315789
3,1560,2.181415319442749,95.44871794871794
3,1600,2.180946111679077,95.5
3,1640,2.181978464126587,95.91463414634147
3,1680,2.1798243522644043,96.36904761904762
3,1720,2.1827549934387207,96.16279069767442
3,1760,2.1807379722595215,96.25
3,1800,2.181617259979248,95.38888888888889
3,1840,2.18243145942688,96.19565217391305
3,1880,2.178924560546875,96.38297872340425
3,1920,2.1824097633361816,96.19791666666667
3,1960,2.1809170246124268,97.09183673469387
3,2000,2.179138660430908,96.25
4,40,2.1891398429870605,90.0
4,80,2.221677303314209,72.5
